date time,outside temp,weather,curr_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",set_temp," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",is_on," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office""",mode," ""main bedroom"""," ""bathroom"""," ""gust"""," ""agata's"""," ""leo's'"""," ""living room"""," ""kitchen"""," ""office"""
2019-02-03 20:12,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:17,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:22,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:27,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:32,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:38,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:43,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:48,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:53,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 20:58,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:03,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:08,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.5,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:13,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.0,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:18,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.0,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:23,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.0,20.5,21.0,21.5,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:28,1,niebo niewidoczne: niewielki deszcz, ,20.0,21.5,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:34,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.0,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:39,1,niebo niewidoczne: niewielki deszcz, ,20.0,22.5,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:44,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.0,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:49,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:54,1,niebo niewidoczne: niewielki deszcz, ,20.0,24.0,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,22.5->17.5,17.5,17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 21:59,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5,19.0,17.5,17.5,22.0->17.5,18.0,18.0,14.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:04,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,17.5->18.0,19.0->25.0,17.5->19.0,17.5->18.0,17.5->18.0,18.0->21.0,18.0->21.0,14.0->17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:09,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:15,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:20,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:25,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:30,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.0,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:35,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.0,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:40,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,21.0,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:45,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.5,20.0,20.5,20.5,21.0,16.5, ,18.0,25.0,19.0,18.0,18.0,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:50,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.5,20.0,20.5,20.5,21.0,16.5, ,18.0->18.5,25.0,19.0,18.0->18.5,18.0->18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 22:55,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.5,20.0,20.5,20.5,21.0,16.5, ,18.5,25.0,19.0,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:00,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.5,20.0,20.5,20.5,21.0,16.5, ,18.5,25.0,19.0,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:06,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.0,20.0,20.5,20.5,21.0,16.5, ,18.5,25.0,19.0->19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:11,1,niebo niewidoczne: niewielki deszcz, ,20.0,23.5,21.0,20.0,20.5,21.0,21.0,16.5, ,18.5,25.0,19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:16,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.5,21.0,21.0,16.5, ,18.5,25.0,19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:21,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.5,21.0,21.0,16.5, ,18.5,25.0,19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:26,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.0,21.0,16.5, ,18.5,25.0,19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:31,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.0,21.0,17.0, ,18.5,25.0,19.5,18.5,18.5,21.0,21.0,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:36,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.5,21.0,17.0, ,18.5,25.0,19.5,18.5,18.5,21.0->21.5,21.0->21.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:41,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.5,21.0,17.0, ,18.5,25.0,19.5,18.5,18.5,21.5,21.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:46,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.5,21.0,17.0, ,18.5,25.0,19.5,18.5,18.5,21.5,21.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:52,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.5,21.0,17.0, ,18.5->19.0,25.0,19.5,18.5->19.0,18.5->19.0,21.5,21.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
2019-02-03 23:57,1,niebo niewidoczne: niewielki deszcz, ,20.0,ffline,21.0,20.0,20.0,21.5,21.0,17.0, ,19.0,25.0,19.5,19.0,19.0,21.5,21.5,17.0, ,True,True,True,True,True,True,True,True, ,Comf,Comf,Auto,Comf,Auto,Comf,Comf,Econ
